original_index,clean_text,model_sentiment,model_score,human_sentiment,human_sarcasm,date,username
1445,EV Velu fully denied talking with DMDK when all the media said he was doing it.Was it true?😂 None divulge talks but all will talk Modi has no issues with Vij;RD just doing his pro-DMK narrative to finish Vij like Kamal 2031 so DMK add Vij in SPA&reduce Cong to 15 seats 2031🤦,Neutral,0.9470897833171443,Negative,False,2026-03-16 05:10:44,Parthas07750932
1448,Not impressed by her al-taqiyya. She gas been taught to lie and beg mercy for her wrong-doing without ANY remorse.,Negative,0.9958160396738513,Negative,False,2026-03-16 05:10:37,BhatejaSahay
1451,"Super initiative sir.. I hope BJP cultivates set of *Scholars, media personalities, literature grps* who propagates these kind of ideologies for more institutional recognition..",Positive,0.9982557474811816,Positive,False,2026-03-16 05:10:32,Imshawarmanand
1454,DOE Sec. Sharon Garin on when will motorists can enjoy the suspension of the excise tax on fuel: It will not be immediate. This is the fastest that Congress has acted on a proposal to suspend or reduce the excise tax on fuel.,Neutral,0.9693028310080606,Neutral,False,2026-03-16 05:10:17,alvinelchico
1456,Extremely corrupt treasonous move by epstein client cia-mossad puppet modi.,Negative,0.9994599333846906,Negative,False,2026-03-16 05:10:10,viewr16972
1457,Secular gali hai. Pakistan created where is Hindustan. Partition was done on which basis. Future is dark and dangerous. .,Negative,0.993578970656741,Negative,False,2026-03-16 05:10:09,pramodshukla671
1459,"This is a new low for the BJP government. Just because the PM and CM are not brahmins, Pandit can be casually used to mean an opportunist? Why not a Thakur, a teli, a chamar something else? No, they will use pandit because he is the only one who won't fight back. Mofiots will call it a clerical error and brush it off, but errors like this don't happen unless the person designing / approving the paper has a specific mindset that aligns with the government mindset. Being a brahmin, I take offence to this insult.",Negative,0.9207167485745301,Negative,False,2026-03-16 05:10:00,JustPunforfun
1460,BJP did not allow guidelines to be passed when they were protested against btw. And if not BJP you will end up with Congress today. And they are passing bills that will send us to prison for 3 years on non bailable offences. And same party’s neta is lying through his teeth here about his own lifestyle and seemingly trying to play the UC card,Negative,0.9352117802686086,Negative,False,2026-03-16 05:09:52,princepoptimus
1461,Can you tell me why so many treasonous pieces of trash in Congress are israel-first traitors??,Negative,0.9989981778288958,Negative,False,2026-03-16 05:09:51,HollandOats
1462,"Nah, you are thinking the courts move fast. The Russia scandal is currently in grand jury in Florida, Bondi said some of the redactions were ongoing investigations, most of the obstruction in Congress, which we've got to figure out",Neutral,0.979426612488637,Negative,False,2026-03-16 05:09:49,branch_deb
1463,Why do u think yogi will be any different to modi when it comes to gc..after all they are working foe the same party,Neutral,0.9068121273466612,Negative,False,2026-03-16 05:09:46,Electionspc2026
1465,Trinamool Congress has blocked the Strait of Hormuz so that LPG is not available and people blame BJP. An over educated Bhadra Mohila bhakt 😂,Negative,0.9708368512114908,Negative,False,2026-03-16 05:09:44,KhelaHobePart2
1466,US energy secretary Chris Wright says a convoy went through Hormuz & Iran did not fire on them because 'Iran probably made a deal with India'. IranIsraelWar IranWar‌ Iran Israël Modi india priestking,Neutral,0.9678483383277346,Neutral,False,2026-03-16 05:09:42,griddindia
1470,"I don't need rich, out of touch podcasters ( et al) telling me how I feel or how to feel. I'm extremely disappointed. More with congress then anyone.",Negative,0.9886467119009971,Negative,False,2026-03-16 05:09:22,sandy_mccloud
1471,"As long as Gaurav Gogoi the spoilt egoistic brat is your CM or MLA candidate, I will never vote for congress",Negative,0.995205696144682,Negative,False,2026-03-16 05:09:22,Xtr33m
1472,Why is congress so completely ineffective? Wtaf is happening?,Negative,0.9822680133991253,Negative,False,2026-03-16 05:09:20,BOONDOGGLE322
1475,"You are mistaken if you believe SC/ST communities support BJP. OBCs on the other hand, have become the new flagbearers.",Neutral,0.9112538798241545,Negative,False,2026-03-16 05:09:18,GuyFromClearSky
1476,"No Raja will not be changed , RG had already clearly insisted that Raja will be the president of the punjab congress unit and there is not even a question of Changing it. Raja will be the President of the INC and soon will be the CM of Punjab . Sher Raja sahab 🔥🔥",Neutral,0.9355263508072791,Neutral,False,2026-03-16 05:09:16,KAkilan17
1479,"Woh sab theek hai, but what about the boards they threw? Did they cleared it? India is not a dumpyard!!!",Negative,0.9039746876128961,Negative,False,2026-03-16 05:09:08,HotshotSahni
1480,Illitratre slaves of Modi followers (Andh bakts) are anti indians and most dangerous to country,Negative,0.9921451145965595,Negative,False,2026-03-16 05:09:06,pathapattiraju
1481,so a bengali woman was removed to bring a gutkha in her place??this is how bjp wants to treat bengalis in thr own state..,Negative,0.9634950322921919,Negative,False,2026-03-16 05:09:05,sleepingbuddha8
1484,"PM Modi inaugurates and lays foundation stones for various development projects worth ₹23,550 crore in Silchar, Assam via NaMo App",Neutral,0.9999924351257636,Positive,False,2026-03-16 05:08:58,manojsirsa
1485,"Huge rally for Modi Ji. Even bigger pile of garbage left behind — paper plates, plastic cups and leftover food everywhere.",Negative,0.9516782482981769,Negative,False,2026-03-16 05:08:53,PredatorVolk
1487,"PM Modi lays foundation stone, inaugurates various development works worth Rs.18,700 crore in Kolkata, West Bengal via NaMo App",Neutral,0.9999849592783706,Positive,False,2026-03-16 05:08:50,manojsirsa
1491,🚨 AIRLINE BOSSES PRESS CONGRESS: End the shutdown now to stop snarled flights as TSA staffing gaps stretch wait times and security strains travel this month. TSA funding crisis hits the skies. 🔒✈️🕒,Negative,0.9313778369930767,Negative,False,2026-03-16 05:08:36,forfunvideoz
1493,Electric atmosphere in Kolkata as PM Modi receives huge welcome in westbengal | shorts via NaMo App,Positive,0.9435260800633334,Positive,False,2026-03-16 05:08:32,manojsirsa
1494,"THREAD Bold step to curb Lovejihad and Live_In frauds by Uttarakhand govt and Pushkarsingh Dhami. Similar law, rather more strict in Maharashtra by Devendra Fadanvis govt. Most BJP states have such laws now.",Neutral,0.9070819363990705,Negative,False,2026-03-16 05:08:30,Ajitsinhja11085
1495,I don't know where u live But ain't no way UC going to Congress or SP in up if they are sane,Negative,0.9615194856697734,Neutral,False,2026-03-16 05:08:27,Misarwaprak
1497,Silchar embraces PM with 'Modi' cheers on full swing! Visuals are a treat via NaMo App,Positive,0.9348064217450748,Positive,False,2026-03-16 05:08:25,manojsirsa
1499,"ANSWERBJP bjpkaranataka jdskarnataka bjpfailsindia ""If there is nothing wrong with a Muslim woman wearing a Burqa, then why should I remove my Mangalsutra?"" ""I don't care even if I lose my job, but I will not remove my Mangalsutra... Hindu women",Negative,0.9400097221677525,Negative,False,2026-03-16 05:08:18,incuttarha57424
1500,How India is securing its energy aspirations? PM Modi presents a roadmap via NaMo App,Neutral,0.9999748430366827,Positive,False,2026-03-16 05:08:18,manojsirsa
1503,How Jared Is Selling Us Out to the Richest Autocrat Why is Congress not investigating Kushner's massive conflicts of interest? JULIE ROGINSKY MAR 15 ∙ PREVIEW,Negative,0.9982346098927981,Negative,False,2026-03-16 05:08:03,DRyanRieux
1504,"Now these useless congress faces are using a little innocent girl. Nothing but vultures. War time, instead of supporting government, these people are trying to explore the situation.",Negative,0.9422590998805045,Negative,False,2026-03-16 05:08:03,Cryptic7224
1505,"Future of warfare with Vision 2047. 🚀 💻 As we move toward Viksit Bharat 2047, our forces are becoming more lethal, agile, and technologically superior. 🛡️",Positive,0.9864767221517513,Positive,False,2026-03-16 05:08:00,BJP4OBCMorcha
1506,❌“No Drinking Water in Many Areas of Thiruvananthapuram Corporation.” ❌“Waste Disposal System Failing in Thiruvananthapuram Corporation.” Seems like the BJP has already begun implementing the “UP model” in Thiruvananthapuram.,Negative,0.9007586706850719,Negative,False,2026-03-16 05:07:55,amalramesh_
1507,WATCH | Rajya Sabha elections | Haryana Congress MLAs reach the residence of senior party leader Bhupinder Singh Hooda.,Neutral,0.9833813547431404,Neutral,False,2026-03-16 05:07:52,ANI
1513,Do not believe on these casteist frauds !,Negative,0.9874333441821493,Negative,False,2026-03-16 05:07:37,Divyendu_4
1515,"no you too are falling to same age old tricks of left librandu ecosystem, this spine they find only with BJP comes into the regime, the same tail rest between their legs when their owners are in regime.",Negative,0.9708308152565576,Negative,False,2026-03-16 05:07:36,SundayTweeter
1516,"Believe it or not, there actually is a difference between ""The Constitution guarantees the right to have an abortion"" and ""Congress has the ability to regulate when people can have abortions""",Neutral,0.9862998995472715,Neutral,False,2026-03-16 05:07:34,Jay80387869
1522,Fingers pointed at PM MMS Manmohan singh ji was true courageous leader . I will love to see a replica of this picture of Hon’ble PM BJP India IndianNationalCongress,Positive,0.9702172632695804,Positive,False,2026-03-16 05:07:27,dr_bias
1523,The problem is being Hindu woman Nupur was not helped by Govt Attorney as Modi has special love for Momin. That Momin on debate & Zubair propagandist should have been tried but No Minister can raise finger against Mr Kattu. So she is under confinement.,Negative,0.9273297419898533,Negative,False,2026-03-16 05:07:23,col69915
1524,"Heartiest birthday greetings to Hon.Union Minister Shri Ji. Your unwavering commitment to water security and the 'Har Ghar Jal' mission is transforming lives across the nation. May you be blessed with a long, healthy, and impactful life in the service of Maa Bharti. 🇮🇳 जय_महादेव🙏",Positive,0.9999692689172689,Positive,False,2026-03-16 05:07:22,SantoshRanjan_
1526,"Do u mean they don’t care about people of gulf countries? Do u mean that they think people of gulf countries are standing with the US? Sharm kro, doob maro! Bcz of spokesperson like u under Congress will never come in power again. Anti BJP, no You’re Anti India.",Negative,0.993754713011939,Negative,False,2026-03-16 05:07:10,kartik78439671
1527,"It was against the law, get Congressional authority and put the plans in motion, you tried to play dictator, bypassed Congress, and fell flat on your face",Negative,0.9326951487610137,Negative,False,2026-03-16 05:07:09,SyedKhaled
1528,Here Jdu needs to be questioned not BJP- BJP IT Cell When they promise security to women doesn't they have a bit of shame. Leave security the couldn't even give justice to them. Shameless fuckin bast,Negative,0.996334076269624,Negative,False,2026-03-16 05:07:07,ABharat_01
1532,"Ji what’s the reward, sorry punishment for this Congress Worker",Negative,0.9780951049739558,Negative,False,2026-03-16 05:06:56,jiten1302
1533,Tattu....election results are delayed because multiple state elections are going on. Congress and logic are mutually exclusive.,Negative,0.9450914471628479,Negative,False,2026-03-16 05:06:55,RightMallu
1534,"Rajya Sabha biennial elections LIVE: All eyes on Bihar, Odisha, and Haryana; vote counting from 5 pm",Neutral,0.9972853295763185,Neutral,False,2026-03-16 05:06:54,livemint
1535,Pawan Khera questioned remarks made by AmitShah regarding alleged corruption in Assam’s health department during the previous Congress regime. Khera pointed out that HimantaBiswaSarma was the state’s Health Minister during that period and asked whether the Union Home Minister’s statement implied that the current Chief Minister was corrupt. He further questioned if the Centre would now demand Sarma’s resignation and order investigations by the Central Bureau of Investigation (CBI) and the Enforcement Directorate (ED) into the alleged ₹150-crore yearly scam.,Neutral,0.9871820728040558,Neutral,False,2026-03-16 05:06:53,IndiaTodayNE
1537,NOBODY GIVES A RATS ASS ABOUT ISRAEL! WE DEMAND THE SWAMP BE REMOVED ASAP!!! WE ARE FORMING OUR OWN FUCKING GOVERNMENT! CongressEatsBabies WashingtonFullOfBabyEaters,Negative,0.9869393009962585,Negative,False,2026-03-16 05:06:47,TrumpWonbigely
1539,"We are at war. Iran has declared war on the US, that's all that's needed for war to be declared official. The US doesn't have an opt-out button simply because Congress hasn't officially given the say so over it. The US can use all the rhetorical it wants to avoid 'war' claims, but the US and Iran are in a war. The US avoids the term because then Congress 'has' to get involved, and that's the only reason.",Negative,0.9190105813341708,Neutral,False,2026-03-16 05:06:42,Okairo_Uzuha
1540,How much has she made while in Congress with stock trades ?,Neutral,0.9999743765379977,Neutral,False,2026-03-16 05:06:42,wade1968
1541,When all unofficial accounts wakes up Twitter on fire from yesterday VoteForRisingSun votefordmk,Neutral,0.993335380731547,Neutral,False,2026-03-16 05:06:42,Offl_vignesh
1543,"Gujarat and Maharashtra are in blue which are ruled by BJP & Maharashtra is richest state in india Tamilnadu has the highest caste riots in india with 97% of population belonging to lower caste Your Christian propaganda won't work anymore, return our stolen 45 trillion first 🤡",Negative,0.9250367643896358,Negative,False,2026-03-16 05:06:39,ColinJared555
1544,Ask the question to your favorite party ....Congress.. why there name is not on school books,Neutral,0.997026252940021,Neutral,False,2026-03-16 05:06:37,kumar_shivaraj
1546,"It's surreal we don't have a congress that votes on these trivial things. Apparently, the president can just launch global altering wars on a whim and send ground troops into a meat grinder because he was in the mood. 🇺🇸",Negative,0.9764118883010913,Negative,False,2026-03-16 05:06:34,unixspirit
1547,Israel is the worst terrorist organization in the world. America needs a new president and Congress that hasn't been bought by Israel. FreeAmericaFromIsraelControl.,Negative,0.9921843511680364,Negative,False,2026-03-16 05:06:33,GoslinVirgil
1548,How can illegal poppy cultivators obstruct security teams destroying illegal crops? Who backs them? Even more shocking—reports of mobs attacking security forces to protect a drug smuggler. Crime cannot be defended in the name of community. Exemplary punishment must follow.,Negative,0.9862180897851316,Negative,False,2026-03-16 05:06:32,LeikoibaHeigru1
1551,"Arrree Goookhaale you are such an insignificant Peth-Puneri now mortgaged to Brain-Dead Leadership party. You will always be amazed by actions of the Tallest Desh- Bhakt Leader of the World. Peth- Puneris haven’t contributed to Growth of Pune, leave alone state of Maharashtra.",Negative,0.9321469349229811,Negative,False,2026-03-16 05:06:24,RanjanM76932451
1555,"Make in India is reshaping global manufacturing.🏭 Today, 1 in 4 iPhones is produced in India, and the momentum is only growing. 📱",Positive,0.9998503736724819,Positive,False,2026-03-16 05:06:16,BJP4OBCMorcha
1556,"So even BJP doesn’t believe India is a Hindu nation, because people from the general category don’t have equal rights in India. You and Arfa are the same, both hate Hindus and want to divide them. Bada aaya gyan chodne madharchod ki aulad",Negative,0.9990264048428422,Negative,False,2026-03-16 05:06:15,areyarrr
1560,1. Follow the money; and 2. Congress is a bunch of fools.,Negative,0.9875019943656309,Negative,False,2026-03-16 05:06:10,GaryPNabhan
1561,If they give 60 seat at least 22 seats for bjp and 18 for pmk how many seat contest for admk is it just 134 ???,Neutral,0.9489106775955316,Neutral,False,2026-03-16 05:06:06,Arasiyal_Cinema
1562,Trinamul workers have blocked the Strait of Hormuz to give Modi a bad name: BJP in Bengal.,Negative,0.9721929625732156,Negative,False,2026-03-16 05:06:03,reportersujan
1564,Congress failed to provide security to the citizens due to its incompetency and appeasement politics resulting in loss of precious lives.,Negative,0.9601439157540941,Negative,False,2026-03-16 05:05:55,pras135790
1565,Election commission is a slave of modi govt. No wonder why bjp win,Negative,0.984509183346571,Negative,False,2026-03-16 05:05:48,shinustalin
1567,"Rs control congress, shut up and run a government pretty boy.",Negative,0.9467348870189772,Negative,False,2026-03-16 05:05:43,JenniSummer65
1570,Modi is compromised so how can he ask anything against America.,Negative,0.9782629985075773,Negative,False,2026-03-16 05:05:38,amitkumar9481
1572,EXACTLY. CONGRESS! Get off your dead ass and stop this now before he starts WW3 which spans the globe. We know he’ll do it. You know he’ll do it! SO STOP HIM NOW!!,Negative,0.9942900620455264,Negative,False,2026-03-16 05:05:31,SilviaS20516232
1574,"""majority of indians"" are going to vote for Modi ji and The BJP. Lol",Neutral,0.9018992229681535,Negative,False,2026-03-16 05:05:30,Megshetty
1575,I suggest recalling the congress and setting an age limit of 45 for reentry,Neutral,0.9948469777543254,Neutral,False,2026-03-16 05:05:30,westhillsn68977
1578,It would be poetic justice if he would have voted for Modi.,Neutral,0.9599916509374194,Negative,False,2026-03-16 05:05:23,ahmedmahadik
1579,Please keep working to expose and clean up Congress. Thank you for all you do!,Positive,0.9729348395194785,Positive,False,2026-03-16 05:05:20,johnnafuqua
1582,"Modi and his brainwashed supporters who hate Muslim must listen to this. To co-exist on this planet, you must treat everyone equally, or you'll face the consequences. IranIsraelWar",Negative,0.9851427159024837,Negative,False,2026-03-16 05:05:16,pythonym
1583,"TMC is rattled by the massive success of BJP’s rally at Brigade Ground, where over 8 lakh people turned up to hear PM Modi! Desperate, they’re resorting to AI-generated photos to downplay it—but their illiterate leader forgot to scrub “BRS” from the flag. Talk about a ‘BRS’-t of fake news!",Negative,0.9720610968576195,Positive,False,2026-03-16 05:05:13,MediaExpose_
1584,"🏛️ Today in Congress Congress proposes canceling executive orders that stripped VA workers of union rights and protecting collective bargaining agreements for roughly 400,000 Department of Veterans Affairs employees. 👉 See how this affects you:",Negative,0.9655204633326353,Neutral,False,2026-03-16 05:05:10,TeenCivics
1588,"I am a Hindu Brahmin, I hate this grifter and opportunist. She invited Modi to her wedding.",Negative,0.9777950550809636,Negative,False,2026-03-16 05:05:05,urlxyztok
1589,"After Aravind Kejriwal episode, whatever BJP says about opposition is a pathological lie to the core !",Negative,0.9751962426425199,Negative,False,2026-03-16 05:05:05,Bhaigan99
1590,What is going on sir! Stop this menace once and for all. Or else what is point in having Bjp Government in central and Delhi?,Negative,0.9655769301984188,Negative,False,2026-03-16 05:05:04,pavipsi
1591,"Wow this is cool. Who would have thought that things would get so bad that the whole of Congress and government and the president would be getting called out and lectured and exposed as the corrupt fools they are by a libertarian. I love this so much, too much, this can continue.",Negative,0.9896126792764334,Neutral,False,2026-03-16 05:05:01,1776_FLOW_
1598,Wait are we at war? Has anyone told Congress?,Neutral,0.9334395138687965,Neutral,False,2026-03-16 05:04:40,_WeDrunk
1599,"You do not need to be an attorney to be on the Judiciary Committee. With Tillis retiring and Blackburn looking at Tennessee Governor, that would leave Grassley and Padilla as the two remaining members w/o a J.D. degree I believe. Who will join the SJC in the 120th Congress?",Neutral,0.9995685707255177,Neutral,False,2026-03-16 05:04:40,BeyondNonJD
1600,We need to stop electing instagram influencers to congress There are bags of rocks with a firmer grasp on foreign policy than this literal plank of wood,Negative,0.991388198012944,Negative,False,2026-03-16 05:04:40,MAGA4Life_62
1602,",,Dual citizenship"" He really studied and his colleagues. Shocking. I wished Tucker would study Ilhan Omar who literally hate the USA, and is working with dual citizenship in Congress.",Negative,0.9982267391875715,Negative,False,2026-03-16 05:04:34,beatricesawang
1604,"But, Hindoos of WB! If you are a vocal supporter of BJP, run for your life!, if MB wins. Modi will move on after elections and won't give a damn if you are lynched. We saw that in the last elections.",Negative,0.9202069925779176,Negative,False,2026-03-16 05:04:31,RQDxO73An5JX5iF
1605,Nooooo … People get paid as per intelligence of ceo of any institutions …😂🤣😂🤣 Many inefficient ones soar higher due to fool ceos …😂🤣,Negative,0.9589353889761426,Negative,False,2026-03-16 05:04:27,09tulip
1608,My fav one really has been daal gadot,Positive,0.9915590177210346,Neutral,False,2026-03-16 05:04:24,yapmoni
1609,You just know BJP Chopra was grinding her teeth standing next to that,Negative,0.9156455715985987,Negative,False,2026-03-16 05:04:24,rgc_28
1610,"Was this Brahmin Teacher Suspended by the Madhya Pradesh government because he wanted to make people laugh by imitating the Vishwa Guru❓ Only Modi can imitate our beloved PM ""Khi Khi Kha Kha"" (smile, eat, eat). No one else is allowed to do so. 😋",Neutral,0.9639114603026744,Negative,False,2026-03-16 05:04:17,ShrutiDhore
1612,Little Girls Sing a song Viral Hay Nrander Day Cylinder 😂😂😂😂😂,Neutral,0.9638163775981062,Neutral,False,2026-03-16 05:04:15,Mr_ImteyazKhan
1613,Ofc afterall she is a hardcore modi a** licker🤣,Negative,0.988224524519271,Negative,False,2026-03-16 05:04:14,theintroone
1617,Will it be larger than the Narendra Modi Stadium? 👀,Neutral,0.9776160894482948,Negative,False,2026-03-16 05:04:11,kbdesignagency
1620,"They aren’t, quit lying 🤥. Ask why we have so many members of a Congress who are delivering NIAC priorities? Iran isn’t an ally and no Congressional priority should ever be considered on their behalf.",Negative,0.9965041401962829,Negative,False,2026-03-16 05:04:08,KRAE_USA
1623,World Potato Congress Opens Bidding for 2030 and 2032 Events: Global Potato Industry Invited to Host the World’s Leading Potato Congress potatoes vegetable agriculture farming vegetables farmingphotography freshproduce agribusiness,Neutral,0.999964727354463,Positive,False,2026-03-16 05:04:05,potatosystem1
1626,My vote was for BJP not for Congress.,Neutral,0.9438084190246138,Neutral,False,2026-03-16 05:03:59,terminator1229
1628,"The India that gave us under the brand name ""Sabka"". Modi wants every Hindu to be like Nupur. Don't question state, or the state will throw you under the bus",Neutral,0.9987700293652445,Negative,False,2026-03-16 05:03:47,nirvana74v
1630,BJP ONLY TAKE CREDIT THEY DON'T WANT TO BE ACCOUNTABLE,Negative,0.9577711596578081,Negative,False,2026-03-16 05:03:39,ManishA92391575
1635,You may be right but you still don’t know that BJP are Terrorists They have Fake & Fraud Voting Lists in their favor and Election Commission is purchased by BJP!,Negative,0.9728590026013635,Negative,False,2026-03-16 05:03:32,pak_brave
1636,Bengal Business People Saying they will tell their worker to vote for BJP if Stock market reaches NIFT 24000 today. BJP will WIN,Positive,0.947573650222517,Positive,False,2026-03-16 05:03:30,Seamanboy2
1637,Seeing Timothy Chalamet lose his Oscar to an obvious DEI winner is pretty hilarious. oscar bestactor,Negative,0.9389134859180754,Neutral,False,2026-03-16 05:03:29,GA14ChangeAgent
1638,There are members of the US house and congress that are OPENLY pro terrorism and OPENLY support the genocide of Jews. They are able to openly have this ideology because their base continues to elect them in support of it. You can't keep hiding from reality.,Negative,0.9340285820049198,Negative,False,2026-03-16 05:03:25,elCapitanBobby
1641,His mentor Vijay tendulkar said...if u had a gun I would have killed Modi..,Neutral,0.9954877924400648,Negative,False,2026-03-16 05:03:20,Core_punekar
1642,These 2 tweets prove that no one must ever trust any Govt blindly certainly not & Govt. We've seen this time & again in last 11 years that they brand someone anti-national & after sometime forget everything & the case is closed. Trust is hard currency.,Negative,0.9751674907219735,Negative,False,2026-03-16 05:03:18,M_T_6579
1643,Every natural resources or any resources are mainly owned by ADANI or AMBANI or private such business BJP under MODI and AMITSHAL working relentlessly to make Gujarati business men wealthy.,Neutral,0.9129237431915742,Negative,False,2026-03-16 05:03:16,BhuviTav
1644,I think modi is sleeping your mother get life she's not modi bitch 😆 🤣 😂 😹 😆 😜 🤣,Negative,0.9636877292384377,Negative,False,2026-03-16 05:03:02,HanaAbdi111
1645,The joke writes itself because the questions were never answered. Who gave the stand-down. Why five seconds of exposure. Why the roof wasn’t cleared. Thomas Crooks died. The Secret Service got a new director. Congress got nothing. We got a meme. Some of us want the investigation.,Negative,0.985100223925123,Negative,False,2026-03-16 05:03:02,HeatherK9070
1648,Hmmm agree bro. ... but as per situation practically 50-55 seats BJP will fight (approx ),Neutral,0.9698026188808216,Neutral,False,2026-03-16 05:02:54,rjritesh1987
1649,"you seem to know the Constitution well; how do we initiate Constitutional conventions in order to remove this Congress? With an approval rating below 20, and an unwillingness to pass the Save Act, it is obvious they are corrupt and cheating. We have to do act.",Negative,0.9631409426022626,Negative,False,2026-03-16 05:02:52,opiejohn1969
1653,Modify FARA to exterminate parasitical AIPAC agents infecting Congress,Negative,0.9906385571387234,Negative,False,2026-03-16 05:02:41,KyleRobert4325
1654,Rosters are being fixed for the convenience of BJP. Only a fool would not see it.,Negative,0.9975808292256777,Negative,False,2026-03-16 05:02:32,ankurrajvanshi
1658,I hope they are making congress wait in Regular lines like everyone else !,Negative,0.9884529832266643,Negative,False,2026-03-16 05:02:20,FredHend1255
1659,"While you dig up the 90s, the nation remembers the lapses at Pathankot, Pulwama, and the ongoing unrest in Manipur. Security is a continuous challenge, not a 'Congress vs BJP' debate. Stop using history to mask the security concerns of 2026.",Negative,0.9055907576481754,Negative,False,2026-03-16 05:02:19,SevadalMLR
1660,Modi went to Israel and said that 140 crore Indians support Israel was totally bullshit. India was never like this before. Our policy was always non aligned with any country going to war. Iran still allowed LPG ships to pass through the strait of Hormuz. This is a shame for Modi.,Negative,0.9415279050933721,Negative,False,2026-03-16 05:02:17,RebelloOswald
1665,"Our America would have ZERO debt without these things in our Congress. It would be ours, free and clear. Time for action. Remove them. No SAVE Act, they go.",Negative,0.9801549653872976,Negative,False,2026-03-16 05:02:10,Timetofly8895
1666,Full of acquits and Rapists and Guleties 👎👎👎👎👎,Negative,0.9815931800862682,Negative,False,2026-03-16 05:02:06,Ganesh_ofcl
1667,It is a matter of biggest shame in the history of the country that Iran decided to release the ships not in the face of the diplomacy of the current government but in the face of the people of the country. PM will hav to resign,Negative,0.9253386983099288,Negative,False,2026-03-16 05:02:05,teamsupreme1906
1669,Growth that doesn't reach the plate is just a PR stunt of Mr Modi.,Neutral,0.9812720541370707,Negative,False,2026-03-16 05:01:57,Himanshu_notes
1671,It wasn’t gay enough to beat the obvious DEI choice. oscar,Negative,0.9980268837937928,Neutral,False,2026-03-16 05:01:52,GA14ChangeAgent
1672,Fucking scum! Modi scum! Treacherous piece shit! To bend knee to the West… out all countries in the world… India should be vanguard against the West,Negative,0.9988606833523832,Negative,False,2026-03-16 05:01:52,kangmaxxing
1674,"Another day, many died due to negligence of at SCB Hospital. Giving another reason to stay away from government. Stay safe and stay away from BJP",Negative,0.9295901473470155,Negative,False,2026-03-16 05:01:48,polabiryani
1677,"The Indian Union continues to fool people with vague, repetitive messages that provide no real clarity. Instead of transparency, citizens receive the same automated responses again and again. This pattern reflects a government that prefers optics over accountability Modi is liar",Negative,0.9991829881719501,Negative,False,2026-03-16 05:01:42,royalsun2
1678,BJP will win Assam. May lose WB TN,Neutral,0.9686980500289548,Neutral,False,2026-03-16 05:01:41,Atanu2023
1679,"Did Congress declare war, Did congress authorize any military action at all ? Is there any legal document or law that says we are at war.",Neutral,0.9996795751559276,Neutral,False,2026-03-16 05:01:41,LarrygHaynes2
1680,"PM VAJPAYEE AND THE MODI FACTION WERE PLACED IN POWER BY MOSSAD, LIKE YUNUS IN BANGLADESH AFTER MURDERING POPULAR PATRIOTS DEEN DAYAL UPADHAYAYA AND SHAYAMA PRASAD MOOKERJEE. IRAN WAS A DEMOCRACY, BEFORE JEW SHAH REZA PAHLAVI WAS PLACED BY MOSSAD.",Negative,0.9915942210626566,Negative,False,2026-03-16 05:01:39,Cosmosobserve
1682,"But current and have no vision for development, education and healthcare. We have committed a crime by voting BJP. May Lord Jagannath save our state.",Negative,0.9974422366889257,Negative,False,2026-03-16 05:01:34,Satyabr15573952
1683,the EC will use TVK as justification for the ensuing Vote Chori that is going to happen in the state and you will see a sizeable increase in the number of BJP MLAs at the cost of DMK and ADMK. TVK will be used and thrown away post the election.,Negative,0.9138704345102892,Negative,False,2026-03-16 05:01:32,tonyjustin
1684,Because Olatas are low caste bhimtas and congress bootlickers. Marathis are proud hindus.,Negative,0.9996066457016498,Negative,False,2026-03-16 05:01:24,rithishfancyguy
1685,"I'm 70 years old love you love to be up there in Congress you bet your butt I would I'm right here Fort Worth Texas, 🇨🇱🇺🇲",Positive,0.9817920903074451,Positive,False,2026-03-16 05:01:22,GaryMay78642070
1691,Lost ur mind ? U said source from a TVK,Negative,0.9902840005226746,Negative,False,2026-03-16 05:01:14,RockzTVK
1693,What did BJP did earlier ? Was it pride for nation because it was done by BJP ?,Neutral,0.9940135239354784,Neutral,False,2026-03-16 05:01:10,sakeskar
1695,very shame that a tamil post convicted in serial harassment case being awarded highest award GANANPEDA. Shame on you,Negative,0.9788963501260041,Negative,False,2026-03-16 05:01:04,joghesockan
1698,বিজেপি আসছে WestBengal Sea of People At PM Modi ji's Rally. Change is Inevitable! Didi Pack Your Bags & Leave the Writers Building Now!!,Neutral,0.993542048316978,Positive,False,2026-03-16 05:00:56,chithrapalam
1701,"Opposition spreading lies over SIR, says AP BJP chief .",Negative,0.9121088615932592,Negative,False,2026-03-16 05:00:49,xpressandhra
1704,Mao and Stalin were atheist dictators so we should be careful about what we wish for. India is too diverse to be dictated to by one person. Modi ki knows this better than any other Indian.,Neutral,0.9903240057696036,Negative,False,2026-03-16 05:00:42,TechieBong65402
1705,What's remarkable is that there's not a peep about this from our useless Congress. No one calls the NIH Director or the RFK character to explain why they stopped funding the country's biomedical research.,Negative,0.9993558285289301,Negative,False,2026-03-16 05:00:40,Clark38437391
1706,that’s because your ministers had no spine to stand up against the terrorism and take action on Pakistan.,Negative,0.9780031970650522,Negative,False,2026-03-16 05:00:36,Patil_Lovehit
1709,"Putin cant open up a new front while tied down to Ukraine. Even the Neocon in congress loves NATO, those are empty threats",Negative,0.9779341652704483,Negative,False,2026-03-16 05:00:30,socialistintj
